player_id,level,is_completed,prize
sore-art510,Level 14,False,Rare Prize
aberrant-credit283,Level 15,False,Common Prize
hollow-air854,Level 24,False,Rare Prize
sore-bottle945,Level 4,True,Common Prize
plastic-apparatus841,Level 24,False,Rare Prize
glib-cart503,Level 27,False,Rare Prize
zealous-cabbage77,Level 18,False,Common Prize
plastic-dime484,Level 1,True,Rare Prize
wistful-advice169,Level 23,False,Common Prize
shocking-chess994,Level 9,True,Rare Prize
sore-camera90,Level 7,True,Rare Prize
hollow-cricket577,Level 27,True,Rare Prize
glorious-education687,Level 1,False,Rare Prize
sudden-channel656,Level 1,False,Rare Prize
wary-direction54,Level 21,True,Rare Prize
volatile-dust970,Level 12,True,Rare Prize
wretched-direction504,Level 12,True,Rare Prize
aberrant-carriage344,Level 8,False,Common Prize
well-off-afterthought469,Level 15,True,Common Prize
vivacious-air780,Level 26,False,Rare Prize
incandescent-account865,Level 9,True,Rare Prize
stupendous-canvas458,Level 1,False,Rare Prize
responsible-education132,Level 18,False,Common Prize
glib-air1,Level 21,False,Rare Prize
curious-advice25,Level 10,False,Common Prize
vivacious-air780,Level 8,True,Common Prize
sore-carriage679,Level 24,True,Rare Prize
stupendous-education796,Level 9,False,Rare Prize
glib-bottle405,Level 19,True,Legendary Prize
wary-current77,Level 26,True,Rare Prize
incandescent-attack565,Level 19,False,Legendary Prize
shocking-craft230,Level 3,True,Common Prize
quixotic-deer985,Level 9,False,Rare Prize
wary-building641,Level 18,False,Common Prize
hollow-craft478,Level 26,True,Rare Prize
stupendous-dust197,Level 13,False,Rare Prize
salty-camera996,Level 15,True,Common Prize
volatile-dust970,Level 6,False,Common Prize
tall-cart745,Level 24,False,Rare Prize
incandescent-air398,Level 23,True,Common Prize
stupendous-cheese652,Level 15,False,Common Prize
wonderful-advice544,Level 19,True,Legendary Prize
wistful-bait924,Level 27,False,Rare Prize
quixotic-cast184,Level 4,False,Common Prize
responsible-dinner444,Level 23,True,Common Prize
vivacious-carriage296,Level 21,True,Rare Prize
vivacious-cattle71,Level 27,False,Rare Prize
wonderful-bait44,Level 24,False,Rare Prize
hollow-afterthought131,Level 27,False,Rare Prize
shocking-development368,Level 25,True,Rare Prize
incandescent-development104,Level 11,True,Common Prize
fierce-advice731,Level 2,False,Common Prize
glorious-development98,Level 12,False,Rare Prize
glib-direction906,Level 12,False,Rare Prize
stupendous-canvas458,Level 20,False,Rare Prize
sore-answer311,Level 19,False,Legendary Prize
quixotic-dirt254,Level 13,False,Rare Prize
glorious-education687,Level 13,True,Rare Prize
sore-carriage679,Level 23,True,Common Prize
quixotic-deer985,Level 7,True,Rare Prize
quixotic-bottle689,Level 26,True,Rare Prize
vivacious-air780,Level 24,True,Rare Prize
sudden-channel656,Level 29,False,Rare Prize
glib-bottle405,Level 25,True,Rare Prize
sudden-cattle817,Level 13,False,Rare Prize
glib-ball394,Level 21,False,Rare Prize
hollow-direction32,Level 5,True,Common Prize
glorious-cheese21,Level 28,True,Common Prize
witty-apparatus559,Level 30,False,Legendary Prize
quixotic-canvas507,Level 29,True,Rare Prize
hollow-direction32,Level 11,True,Common Prize
shocking-cabbage542,Level 4,True,Common Prize
salty-cricket638,Level 28,False,Common Prize
wistful-animal921,Level 20,True,Rare Prize
wistful-credit36,Level 27,False,Rare Prize
quixotic-cheese223,Level 1,True,Rare Prize
shocking-cabbage542,Level 17,True,Common Prize
wary-cattle953,Level 19,False,Legendary Prize
responsible-advice44,Level 28,True,Common Prize
zealous-channel118,Level 13,False,Rare Prize
plastic-dime484,Level 22,False,Rare Prize
wretched-direction504,Level 7,True,Rare Prize
vivacious-deer925,Level 9,True,Rare Prize
zealous-answer832,Level 29,True,Rare Prize
responsible-development185,Level 29,True,Rare Prize
tense-current749,Level 4,False,Common Prize
witty-apparatus559,Level 6,False,Common Prize
glib-ball394,Level 17,True,Common Prize
bent-calculator500,Level 8,False,Common Prize
wistful-credit36,Level 13,False,Rare Prize
vivacious-apparatus43,Level 3,False,Common Prize
stupendous-current947,Level 16,False,Common Prize
wary-air779,Level 13,False,Rare Prize
stupendous-education796,Level 29,True,Rare Prize
sudden-channel656,Level 12,False,Rare Prize
responsible-advice44,Level 18,False,Common Prize
aberrant-cabbage504,Level 26,True,Rare Prize
incandescent-canvas721,Level 21,False,Rare Prize
wistful-credit36,Level 14,True,Rare Prize
glorious-dust939,Level 30,True,Legendary Prize
hollow-channel522,Level 14,True,Rare Prize
quixotic-deer985,Level 24,True,Rare Prize
plastic-damage514,Level 27,False,Rare Prize
responsible-education541,Level 5,False,Common Prize
wary-current77,Level 15,False,Common Prize
vivacious-bait536,Level 28,False,Common Prize
redundant-bottle116,Level 5,True,Common Prize
glorious-education927,Level 11,False,Common Prize
tall-cup442,Level 29,False,Rare Prize
glorious-education687,Level 29,False,Rare Prize
wary-credit390,Level 6,True,Common Prize
incandescent-development104,Level 16,False,Common Prize
redundant-camera167,Level 19,False,Legendary Prize
wary-cattle953,Level 19,False,Legendary Prize
witty-bottle148,Level 14,True,Rare Prize
vivacious-cup539,Level 23,True,Common Prize
wary-building641,Level 1,False,Rare Prize
wary-current77,Level 12,True,Rare Prize
vivacious-carriage296,Level 24,True,Rare Prize
quixotic-cheese223,Level 3,False,Common Prize
hollow-current204,Level 25,False,Rare Prize
quixotic-current580,Level 27,True,Rare Prize
incandescent-development104,Level 16,True,Common Prize
hollow-discussion316,Level 5,True,Common Prize
witty-cast223,Level 29,False,Rare Prize
wary-current657,Level 3,True,Common Prize
salty-bait960,Level 12,True,Rare Prize
vivacious-air780,Level 28,False,Common Prize
aberrant-canvas533,Level 23,True,Common Prize
aberrant-afterthought151,Level 22,False,Rare Prize
aberrant-deer94,Level 13,False,Rare Prize
tense-current749,Level 28,False,Common Prize
aberrant-cabbage504,Level 9,False,Rare Prize
witty-bottle148,Level 10,False,Common Prize
aberrant-deer94,Level 26,False,Rare Prize
volatile-discussion917,Level 27,False,Rare Prize
aberrant-current175,Level 4,False,Common Prize
witty-apparatus620,Level 30,True,Legendary Prize
glorious-dirt898,Level 23,False,Common Prize
quixotic-deer985,Level 23,True,Common Prize
salty-cricket638,Level 9,False,Rare Prize
sudden-canvas472,Level 15,True,Common Prize
aberrant-credit633,Level 20,False,Rare Prize
redundant-bottle116,Level 4,True,Common Prize
wistful-credit36,Level 24,False,Rare Prize
glorious-bead746,Level 5,False,Common Prize
shocking-chess994,Level 19,False,Legendary Prize
stupendous-current947,Level 8,True,Common Prize
hollow-deer227,Level 19,False,Legendary Prize
hollow-dime537,Level 9,False,Rare Prize
shocking-craft230,Level 16,False,Common Prize
aberrant-cabbage504,Level 24,True,Rare Prize
aberrant-attack550,Level 22,True,Rare Prize
salty-canvas940,Level 8,False,Common Prize
redundant-bead6,Level 29,True,Rare Prize
hollow-bottle150,Level 17,False,Common Prize
zealous-channel118,Level 17,False,Common Prize
stupendous-current947,Level 10,False,Common Prize
sudden-bead438,Level 4,False,Common Prize
hollow-bottle150,Level 11,True,Common Prize
wary-direction54,Level 4,False,Common Prize
quixotic-cast184,Level 18,False,Common Prize
hollow-afterthought131,Level 19,False,Legendary Prize
redundant-direction341,Level 11,True,Common Prize
glorious-education687,Level 19,True,Legendary Prize
stupendous-education369,Level 27,True,Rare Prize
hollow-direction32,Level 23,True,Common Prize
witty-cast223,Level 9,False,Rare Prize
plastic-damage514,Level 17,True,Common Prize
shocking-bead400,Level 6,False,Common Prize
sudden-channel656,Level 6,False,Common Prize
witty-apparatus559,Level 16,True,Common Prize
glib-cart503,Level 29,True,Rare Prize
responsible-development200,Level 9,False,Rare Prize
incandescent-attack565,Level 14,True,Rare Prize
past-coat945,Level 28,False,Common Prize
hollow-discussion316,Level 20,True,Rare Prize
salty-current401,Level 4,True,Common Prize
salty-camera996,Level 9,True,Rare Prize
glorious-damage921,Level 3,True,Common Prize
hollow-dime829,Level 10,False,Common Prize
wary-attack73,Level 18,True,Common Prize
volatile-cricket73,Level 1,False,Rare Prize
redundant-credit74,Level 6,True,Common Prize
shocking-dirt958,Level 22,True,Rare Prize
sore-art510,Level 25,True,Rare Prize
redundant-crook375,Level 10,True,Common Prize
plastic-apparatus841,Level 3,False,Common Prize
hollow-afterthought131,Level 5,False,Common Prize
sore-carriage679,Level 27,True,Rare Prize
stupendous-dust197,Level 9,True,Rare Prize
vivacious-deer925,Level 14,True,Rare Prize
sore-bottle945,Level 8,False,Common Prize
stupendous-canvas458,Level 29,False,Rare Prize
fierce-carriage85,Level 22,True,Rare Prize
hollow-channel522,Level 8,True,Common Prize
glorious-education927,Level 2,True,Common Prize
quixotic-dirt254,Level 6,True,Common Prize
hollow-current204,Level 8,False,Common Prize
wistful-apparatus615,Level 4,True,Common Prize
tall-bead458,Level 13,True,Rare Prize
wistful-bait463,Level 25,True,Rare Prize
vivacious-cup539,Level 21,False,Rare Prize
witty-bottle148,Level 22,False,Rare Prize
wary-attack73,Level 19,False,Legendary Prize
zealous-direction22,Level 11,False,Common Prize
plastic-dime484,Level 22,False,Rare Prize
stupendous-education369,Level 16,False,Common Prize
glorious-development98,Level 22,True,Rare Prize
stupendous-afterthought796,Level 26,True,Rare Prize
incandescent-air398,Level 19,False,Legendary Prize
aberrant-attack550,Level 2,False,Common Prize
sudden-canvas472,Level 15,True,Common Prize
responsible-education132,Level 11,False,Common Prize
vivacious-advice329,Level 3,False,Common Prize
past-bottle13,Level 25,True,Rare Prize
zealous-direction22,Level 2,False,Common Prize
sudden-bead438,Level 11,True,Common Prize
aberrant-current175,Level 11,True,Common Prize
plastic-apparatus841,Level 20,False,Rare Prize
well-off-camera620,Level 22,False,Rare Prize
curious-advice25,Level 21,False,Rare Prize
plastic-deer792,Level 6,False,Common Prize
wretched-direction504,Level 25,False,Rare Prize
aberrant-credit633,Level 30,False,Legendary Prize
incandescent-air398,Level 16,False,Common Prize
aberrant-canvas533,Level 23,False,Common Prize
responsible-carriage673,Level 18,False,Common Prize
incandescent-development104,Level 8,False,Common Prize
wary-air779,Level 4,False,Common Prize
salty-cast115,Level 4,True,Common Prize
volatile-building910,Level 8,True,Common Prize
plastic-dinner508,Level 4,True,Common Prize
wretched-cart637,Level 23,True,Common Prize
plastic-answer911,Level 29,True,Rare Prize
shocking-craft230,Level 23,True,Common Prize
vivacious-apparatus43,Level 2,True,Common Prize
redundant-bead6,Level 17,False,Common Prize
salty-canvas940,Level 10,True,Common Prize
salty-current401,Level 18,False,Common Prize
glib-ball394,Level 2,True,Common Prize
shocking-development368,Level 20,True,Rare Prize
redundant-cast954,Level 5,True,Common Prize
tall-bead458,Level 24,True,Rare Prize
incandescent-air398,Level 24,False,Rare Prize
stupendous-ball306,Level 15,False,Common Prize
incandescent-canvas721,Level 6,False,Common Prize
vivacious-advice329,Level 17,True,Common Prize
past-bottle13,Level 3,False,Common Prize
zealous-answer832,Level 23,True,Common Prize
tall-bead458,Level 28,True,Common Prize
responsible-dinner444,Level 10,False,Common Prize
responsible-education132,Level 5,False,Common Prize
past-bottle13,Level 17,False,Common Prize
hollow-dime829,Level 7,False,Rare Prize
wretched-direction504,Level 17,False,Common Prize
wistful-animal921,Level 2,True,Common Prize
witty-apparatus559,Level 22,True,Rare Prize
hollow-chess205,Level 30,False,Legendary Prize
vivacious-bait536,Level 29,False,Rare Prize
vivacious-attack680,Level 19,True,Legendary Prize
wary-current657,Level 14,True,Rare Prize
hollow-channel522,Level 13,False,Rare Prize
hollow-deer227,Level 21,True,Rare Prize
responsible-education132,Level 18,True,Common Prize
vivacious-cup539,Level 15,True,Common Prize
wistful-celery592,Level 26,False,Rare Prize
aberrant-cattle337,Level 9,True,Rare Prize
aberrant-cattle337,Level 2,True,Common Prize
salty-bait99,Level 25,True,Rare Prize
tall-calculator104,Level 24,True,Rare Prize
hollow-deer227,Level 17,True,Common Prize
well-off-cast200,Level 26,False,Rare Prize
fierce-channel356,Level 1,False,Rare Prize
vivacious-apparatus43,Level 3,False,Common Prize
tall-cup442,Level 26,True,Rare Prize
stupendous-education796,Level 30,True,Legendary Prize
hollow-dime829,Level 10,False,Common Prize
glorious-bead746,Level 20,False,Rare Prize
salty-cable494,Level 13,False,Rare Prize
plastic-afterthought250,Level 12,False,Rare Prize
hollow-craft478,Level 27,True,Rare Prize
stupendous-education369,Level 21,False,Rare Prize
fierce-carriage85,Level 19,True,Legendary Prize
sore-carriage679,Level 21,False,Rare Prize
volatile-attack406,Level 1,True,Rare Prize
aberrant-credit633,Level 4,False,Common Prize
incandescent-direction272,Level 14,False,Rare Prize
quixotic-cheese223,Level 2,False,Common Prize
salty-cast115,Level 14,False,Rare Prize
fierce-coat272,Level 29,False,Rare Prize
incandescent-cast378,Level 1,False,Rare Prize
wary-credit390,Level 19,False,Legendary Prize
fierce-carriage85,Level 14,True,Rare Prize
wary-current77,Level 7,True,Rare Prize
volatile-building910,Level 25,False,Rare Prize
volatile-building910,Level 8,True,Common Prize
stupendous-education796,Level 12,False,Rare Prize
stupendous-education369,Level 15,True,Common Prize
incandescent-cast378,Level 25,False,Rare Prize
past-chess681,Level 9,True,Rare Prize
tall-cup442,Level 5,True,Common Prize
fierce-advice731,Level 13,True,Rare Prize
past-chess681,Level 28,True,Common Prize
glorious-dirt898,Level 28,True,Common Prize
tall-bait330,Level 17,True,Common Prize
glib-air1,Level 6,False,Common Prize
well-off-cast200,Level 6,True,Common Prize
sudden-dirt300,Level 15,True,Common Prize
tall-cart745,Level 28,False,Common Prize
zealous-cabbage77,Level 30,True,Legendary Prize
glib-cart729,Level 20,False,Rare Prize
past-damage236,Level 14,True,Rare Prize
glorious-bead746,Level 19,False,Legendary Prize
wary-direction54,Level 10,True,Common Prize
witty-cast223,Level 5,True,Common Prize
stupendous-current947,Level 5,True,Common Prize
salty-camera996,Level 6,True,Common Prize
wistful-bait924,Level 7,False,Rare Prize
volatile-attack406,Level 25,False,Rare Prize
wary-attack73,Level 21,True,Rare Prize
volatile-dirt33,Level 1,False,Rare Prize
wistful-bait463,Level 15,False,Common Prize
glorious-coat266,Level 11,True,Common Prize
wary-direction54,Level 9,False,Rare Prize
glorious-damage921,Level 6,False,Common Prize
sudden-channel656,Level 29,True,Rare Prize
fierce-deer869,Level 26,True,Rare Prize
wretched-direction504,Level 12,True,Rare Prize
hollow-dime537,Level 13,False,Rare Prize
responsible-dinner444,Level 4,True,Common Prize
glorious-education687,Level 28,True,Common Prize
wistful-development755,Level 25,False,Rare Prize
plastic-deer792,Level 14,False,Rare Prize
glorious-coat266,Level 8,False,Common Prize
hollow-air854,Level 21,False,Rare Prize
tall-cup442,Level 7,False,Rare Prize
glib-direction906,Level 6,False,Common Prize
hollow-cricket577,Level 26,True,Rare Prize
fierce-coat272,Level 14,True,Rare Prize
salty-bottle251,Level 8,False,Common Prize
hollow-channel522,Level 4,True,Common Prize
bent-credit123,Level 20,True,Rare Prize
salty-canvas940,Level 9,False,Rare Prize
sudden-canvas472,Level 15,False,Common Prize
stupendous-education369,Level 19,False,Legendary Prize
sudden-channel656,Level 17,True,Common Prize
tall-bead458,Level 1,True,Rare Prize
responsible-education541,Level 21,True,Rare Prize
past-coat945,Level 25,False,Rare Prize
tall-bait330,Level 26,False,Rare Prize
stupendous-education796,Level 10,False,Common Prize
hollow-channel522,Level 11,False,Common Prize
sudden-bead438,Level 15,True,Common Prize
vivacious-deer962,Level 8,False,Common Prize
wonderful-direction158,Level 13,True,Rare Prize
wistful-development755,Level 26,False,Rare Prize
hollow-direction32,Level 27,False,Rare Prize
stupendous-canvas458,Level 30,True,Legendary Prize
sudden-education415,Level 11,True,Common Prize
vivacious-air780,Level 16,True,Common Prize
incandescent-account865,Level 13,False,Rare Prize
bent-calculator500,Level 13,True,Rare Prize
fierce-channel356,Level 23,True,Common Prize
glorious-development98,Level 15,True,Common Prize
incandescent-canvas721,Level 3,False,Common Prize
